application_id,age,income,employment_years,loan_amount,term_months,existing_debt,dti,prior_defaults,inquiries_6m,purpose,region,defaulted_12m
A204123,57,77821,1.5,10803,24,23673,0.2215,0,3,other,central,0
A204124,36,80009,2.7,13078,12,4015,0.1885,0,1,home_improvement,north,0
A204125,42,86194,2.2,31641,48,1811,0.1023,0,0,debt_consolidation,central,0
A204126,21,78098,4.1,5318,48,8519,0.0716,0,5,debt_consolidation,east,0
A204127,36,30275,2.5,11437,24,74865,1.2,0,2,medical,central,0
A204128,21,115707,6.8,7090,48,11373,0.0645,2,0,car,north,0
A204129,44,72101,4.9,5184,24,2050,0.0502,2,4,home_improvement,south,0
A204130,26,61296,5.4,4235,60,7740,0.077,0,2,medical,central,0
A204131,43,48610,8.6,1754,60,2671,0.0347,2,0,other,central,0
A204132,49,158346,3.0,3436,48,3555,0.0167,0,0,home_improvement,north,0
A204133,21,41002,5.4,4062,48,3362,0.0658,0,1,car,central,0
A204134,34,64345,6.0,9257,24,3751,0.1011,0,0,other,central,0
A204135,37,40543,2.7,6250,48,2821,0.0733,0,0,other,central,0
A204136,35,36645,2.1,6641,48,13754,0.233,0,4,debt_consolidation,north,0
A204137,39,77169,2.7,16611,60,11690,0.1188,3,4,car,south,0
A204138,24,51379,7.5,8936,60,10900,0.1409,0,4,medical,central,0
A204139,33,38481,4.7,6374,48,18256,0.2786,0,3,medical,north,0
A204140,37,15341,1.4,7109,48,30080,1.0962,0,5,debt_consolidation,east,1
A204141,33,53908,4.7,10593,48,1175,0.06,0,0,home_improvement,central,0
A204142,28,44894,4.1,17089,48,7844,0.1825,0,0,other,north,0
A204143,25,69743,1.9,3416,24,31932,0.2534,0,1,education,north,0
A204144,22,23901,5.3,14060,48,9214,0.3398,0,1,education,central,0
A204145,51,72452,2.2,7154,12,13949,0.195,0,1,debt_consolidation,east,0
A204146,31,240000,0.5,7907,48,870,0.01,0,1,education,east,0
A204147,26,84697,6.9,15063,60,1450,0.0441,0,1,home_improvement,north,0
A204148,38,13813,1.1,6211,60,16900,0.7017,0,1,education,north,0
A204149,36,74400,3.1,14178,36,15746,0.1693,1,0,car,central,0
A204150,34,157308,8.7,39394,12,4509,0.2648,0,0,home_improvement,east,0
A204151,36,57175,1.7,11220,24,40726,0.4543,0,0,debt_consolidation,north,0
A204152,59,55870,1.6,18077,12,3127,0.3515,0,3,car,central,0
A204153,49,33838,5.0,9237,60,3488,0.1061,0,1,home_improvement,south,0
A204154,36,63714,0.8,25254,36,4700,0.169,0,0,car,east,0
A204155,44,31096,1.5,7547,36,1137,0.0992,0,1,home_improvement,south,0
A204156,45,15792,11.0,16209,12,2490,1.1052,0,0,education,south,0
A204157,34,94552,21.7,16198,60,5957,0.0658,0,2,education,south,0
A204158,64,24715,1.1,7077,48,879,0.0894,0,1,home_improvement,east,0
A204159,34,41371,5.7,26344,36,1027,0.2247,2,3,home_improvement,south,1
A204160,21,23981,7.5,47446,24,12826,1.2,0,0,car,central,0
A204161,62,66322,4.9,4728,36,7118,0.0774,0,0,debt_consolidation,north,0
A204162,51,102244,4.1,16188,60,10427,0.0827,0,2,home_improvement,east,0
A204163,33,92375,11.8,4569,24,1312,0.0318,0,5,debt_consolidation,central,0
A204164,51,47284,4.7,3295,48,79154,0.8544,0,0,debt_consolidation,east,0
A204165,45,45708,3.4,9252,48,7614,0.1339,0,1,debt_consolidation,north,0
A204166,40,75232,14.8,14498,48,994,0.0548,0,0,debt_consolidation,central,0
A204167,47,63763,0.4,11404,12,895,0.1859,0,1,other,north,0
A204168,72,26507,4.5,9849,12,7298,0.5092,0,0,car,north,0
A204169,55,60719,2.7,11423,60,6414,0.0904,0,1,education,east,0
A204170,35,81196,2.4,3774,24,27273,0.1912,0,0,car,south,0
A204171,26,47113,4.1,9075,24,1389,0.1111,0,0,home_improvement,central,0
A204172,44,58199,0.9,9631,12,12419,0.2722,1,5,other,south,0
A204173,31,88628,0.9,5185,24,1032,0.0351,2,3,home_improvement,central,1
A204174,42,45889,4.4,8948,24,12005,0.2283,0,2,home_improvement,central,0
A204175,26,61311,2.4,18499,36,4749,0.1393,0,0,car,north,0
A204176,29,65655,4.0,11910,36,8139,0.1225,1,0,home_improvement,north,0
A204177,27,54729,2.1,1955,48,7508,0.0775,0,1,other,east,0
A204178,38,36964,6.1,8496,36,1549,0.0976,0,0,debt_consolidation,north,0
A204179,29,60871,3.3,9644,60,17504,0.1755,0,3,home_improvement,north,0
A204180,31,32506,4.2,4534,24,1595,0.0943,0,4,debt_consolidation,north,1
A204181,35,84919,15.2,3551,36,4709,0.0417,0,1,home_improvement,central,0
A204182,44,60671,5.7,6171,12,15172,0.2267,2,1,home_improvement,central,1
A204183,48,42408,10.9,7211,60,13255,0.1903,0,3,car,central,0
A204184,53,15149,2.8,11140,36,18776,0.8648,0,2,debt_consolidation,north,0
A204185,48,36525,10.6,16839,60,5802,0.1716,0,1,other,north,0
A204186,38,69120,1.9,5856,36,15909,0.1433,0,1,debt_consolidation,south,0
A204187,47,43328,5.9,6272,24,13805,0.2317,0,3,car,east,0
A204188,46,52533,1.7,5110,12,4391,0.1391,0,1,education,central,0
A204189,35,47797,1.1,6522,60,2765,0.0562,0,0,car,central,0
A204190,49,42561,2.4,14082,48,2800,0.1156,0,2,debt_consolidation,north,0
A204191,31,37467,2.1,14347,48,13979,0.2823,0,3,car,north,0
A204192,31,67352,4.3,6968,24,6719,0.1016,0,0,medical,central,0
A204193,55,25936,3.7,4644,60,16816,0.36,1,2,home_improvement,central,0
A204194,21,50737,2.9,15236,48,4483,0.1193,0,1,debt_consolidation,central,0
A204195,52,100777,2.2,15254,12,970,0.1562,0,0,debt_consolidation,east,0
A204196,32,45765,8.1,3261,12,4406,0.1194,1,0,car,central,0
A204197,38,131792,5.0,9653,60,3796,0.0291,0,0,debt_consolidation,central,0
A204198,47,74251,5.0,9066,48,3219,0.0522,0,0,education,central,1
A204199,39,53807,1.1,18360,60,1900,0.0859,0,0,home_improvement,north,0
A204200,31,44984,1.1,7103,48,27306,0.343,0,3,other,north,0
A204201,32,59157,19.7,7205,48,6943,0.0891,0,0,home_improvement,east,0
A204202,48,28292,3.3,12841,60,23386,0.5041,0,2,car,north,0
A204203,21,84767,2.7,17271,48,2255,0.0642,0,0,other,east,0
A204204,42,43235,2.2,7537,48,5230,0.1041,0,0,car,north,0
A204205,37,46160,6.7,10348,60,2942,0.0767,0,1,other,north,0
A204206,28,59059,2.1,8065,24,1426,0.0804,0,0,education,north,0
A204207,45,49161,2.3,12299,36,18777,0.2744,0,2,car,north,0
A204208,21,68907,1.7,18337,48,33776,0.3116,0,0,other,north,0
A204209,60,39921,15.1,18079,24,11735,0.3734,0,2,home_improvement,south,0
A204210,44,16875,4.9,9733,60,3572,0.2212,0,1,home_improvement,central,0
A204211,21,44254,2.3,15356,48,5892,0.1533,0,1,medical,central,0
A204212,38,48224,8.0,25898,24,2047,0.2897,1,0,debt_consolidation,central,1
A204213,21,25275,2.5,7485,60,7094,0.1996,0,0,debt_consolidation,north,0
A204214,36,48803,2.7,3032,12,17385,0.2402,0,2,other,east,0
A204215,36,77911,1.3,8620,48,1709,0.0386,0,2,car,central,0
A204216,32,38931,5.1,15002,36,9876,0.2553,2,1,car,east,0
A204217,38,54152,7.5,16787,24,1016,0.1644,0,0,home_improvement,east,0
A204218,41,22425,1.8,6817,36,69194,1.2,0,2,car,central,1
A204219,27,46990,2.8,22526,60,10386,0.2064,2,0,debt_consolidation,south,0
A204220,35,42153,3.9,3673,12,3890,0.1333,1,0,debt_consolidation,central,0
A204221,39,39341,1.8,20833,12,2505,0.5614,0,1,other,south,0
A204222,41,39226,5.1,1000,48,1966,0.0314,0,4,medical,north,0
A204223,33,95888,1.1,9459,36,9036,0.08,0,0,debt_consolidation,south,0
A204224,34,53131,0.2,9210,48,818,0.051,0,1,home_improvement,central,0
A204225,25,42766,4.9,6089,60,6257,0.1016,0,1,other,south,0
A204226,23,66386,4.0,12480,24,4610,0.1287,0,0,car,south,0
A204227,21,41033,6.1,5059,24,5364,0.127,0,2,other,north,0
A204228,35,44957,4.4,3575,12,1586,0.0972,0,0,other,central,0
A204229,25,86030,1.7,26454,36,7789,0.1478,0,3,education,south,0
A204230,32,34774,4.0,12190,24,7287,0.2801,0,0,debt_consolidation,east,0
A204231,46,108409,1.9,6015,60,2873,0.0243,0,1,debt_consolidation,east,0
A204232,28,26461,6.0,23573,12,17074,1.2,0,1,car,central,1
A204233,31,33752,4.2,11872,48,2553,0.1258,0,1,debt_consolidation,south,0
A204234,34,44703,5.8,31919,24,12519,0.497,0,4,home_improvement,north,0
A204235,40,60704,9.0,20378,60,675,0.0727,0,3,car,north,0
A204236,22,13795,2.1,6013,12,6093,0.6567,1,0,car,central,1
A204237,31,49243,6.2,7246,24,12177,0.1972,0,3,education,south,0
A204238,31,21511,4.0,4088,60,13025,0.3408,0,1,debt_consolidation,south,0
A204239,49,32277,2.1,9227,48,4419,0.1399,2,1,education,north,0
A204240,46,31297,5.4,8273,48,6974,0.1775,0,0,home_improvement,north,0
A204241,43,79822,1.4,2924,36,4600,0.041,0,1,education,north,0
A204242,22,31873,4.7,6204,12,2527,0.2343,1,0,education,east,0
A204243,24,30752,0.4,16726,36,2052,0.2147,0,2,other,north,1
A204244,21,48746,3.6,4455,12,2881,0.1209,0,3,debt_consolidation,east,1
A204245,47,103045,1.6,4005,60,16221,0.0865,0,0,home_improvement,south,0
A204246,26,44566,2.8,3693,12,3189,0.1186,0,0,home_improvement,north,0
A204247,39,55146,3.9,6287,12,6198,0.1702,0,0,car,east,0
A204248,43,48978,1.2,5638,60,6971,0.0942,0,2,other,south,0
A204249,36,44501,4.5,4313,60,13343,0.1693,0,0,home_improvement,east,0
A204250,21,68736,2.1,15024,60,19879,0.1883,0,0,debt_consolidation,east,0
A204251,57,72098,6.7,5134,24,1273,0.0444,0,0,debt_consolidation,central,0
A204252,39,39875,0.4,17976,48,687,0.1213,0,0,home_improvement,east,1
A204253,37,18445,0.8,4985,12,4676,0.397,0,1,car,south,0
A204254,47,54154,0.4,8098,36,11159,0.1529,0,0,medical,east,0
A204255,38,42754,3.4,2539,48,18940,0.2363,0,1,debt_consolidation,east,0
A204256,38,111680,0.8,3530,48,6372,0.0364,0,1,home_improvement,central,0
A204257,45,82290,4.5,5010,24,14605,0.1192,0,1,education,north,0
A204258,50,38494,2.2,11080,48,26091,0.4109,0,1,car,east,0
A204259,44,73661,6.7,7695,36,887,0.0408,0,1,debt_consolidation,central,0
A204260,61,45888,4.2,6705,36,22018,0.2886,0,3,home_improvement,east,0
A204261,51,60496,5.0,18370,36,8279,0.1696,0,0,home_improvement,east,0
A204262,25,57912,3.1,8040,60,871,0.0353,0,1,car,central,0
A204263,45,53239,1.5,16297,60,1164,0.0722,0,0,debt_consolidation,north,0
A204264,35,42579,3.9,3006,24,4918,0.0931,0,1,car,east,0
A204265,45,42857,0.6,5342,60,1194,0.0389,1,1,car,south,0
A204266,61,56601,4.8,14383,36,14826,0.2157,0,0,home_improvement,east,0
A204267,43,48068,3.3,4374,36,3627,0.0681,0,1,car,north,0
A204268,36,69403,2.4,18529,60,2481,0.0713,0,0,medical,central,0
A204269,49,98426,1.5,6391,60,465,0.0153,0,1,car,east,0
A204270,27,70097,2.6,7790,60,5024,0.0581,0,1,car,central,0
A204271,40,26546,1.6,2826,12,14735,0.384,0,1,debt_consolidation,central,1
A204272,29,37063,4.6,12516,12,9073,0.4601,0,0,debt_consolidation,east,0
A204273,24,53204,2.2,2747,48,11420,0.1202,1,2,other,central,0
A204274,32,42531,1.7,7351,12,6516,0.2494,0,3,other,south,0
A204275,46,36965,3.5,5297,24,2813,0.1097,0,2,education,east,1
A204276,38,25835,1.5,11562,60,2425,0.1364,0,3,car,east,0
A204277,21,33130,3.4,6574,12,8694,0.3296,0,3,debt_consolidation,east,0
A204278,45,42541,4.9,13720,12,680,0.3305,0,0,home_improvement,east,0
A204279,38,108664,3.7,16540,48,12190,0.0941,0,0,debt_consolidation,north,0
A204280,36,72010,4.4,6975,12,6355,0.141,0,2,car,central,0
A204281,35,54482,3.9,17860,60,13625,0.1906,1,0,education,north,0
A204282,50,72757,4.7,5359,60,6379,0.0586,0,0,home_improvement,east,0
A204283,58,49709,2.1,13956,60,3959,0.096,0,1,education,south,0
A204284,31,27222,4.2,16924,60,106291,1.2,0,0,debt_consolidation,south,1
A204285,41,35992,6.9,15304,60,4436,0.1467,0,2,education,central,0
A204286,29,66974,6.7,4459,48,86285,0.6608,0,2,other,east,0
A204287,39,50466,1.9,13454,36,1866,0.1074,0,3,car,north,0
A204288,31,47052,1.3,7441,60,2594,0.0592,0,4,car,north,0
A204289,49,18500,1.5,19342,24,3817,0.6259,0,2,car,central,0
A204290,47,51880,2.6,2197,24,19025,0.2045,0,1,other,north,0
A204291,36,25861,5.9,7275,24,15008,0.4308,0,4,education,east,0
A204292,32,42384,4.8,2717,24,5025,0.0913,0,2,debt_consolidation,south,0
A204293,40,33593,3.7,17631,24,905,0.2759,0,0,home_improvement,central,0
A204294,22,187194,8.5,7532,48,27931,0.0847,0,0,car,east,0
A204295,32,69137,2.1,8725,24,8136,0.1219,0,2,car,north,0
A204296,54,35262,9.8,2745,36,19857,0.3075,0,0,home_improvement,east,0
A204297,49,31025,3.4,19795,60,4019,0.1924,0,3,debt_consolidation,north,0
A204298,32,26978,3.6,13347,36,13149,0.4086,0,0,medical,south,0
A204299,26,64938,5.5,19322,36,3336,0.1249,0,0,debt_consolidation,south,0
A204300,59,54070,4.9,26579,36,2086,0.1831,0,1,home_improvement,central,0
A204301,48,183966,1.9,4980,36,19890,0.0631,1,1,medical,north,0
A204302,32,56612,2.9,4195,36,23992,0.2366,0,1,education,south,0
A204303,40,21539,5.1,4114,36,13076,0.3672,0,0,debt_consolidation,south,0
A204304,50,63514,3.6,9180,36,920,0.0554,0,1,home_improvement,south,0
A204305,33,120756,3.8,6283,24,2543,0.0365,0,4,debt_consolidation,south,0
A204306,39,54453,13.0,5466,48,5047,0.0714,0,2,other,central,0
A204307,54,28117,2.2,38052,12,4593,1.2,0,0,debt_consolidation,central,1
A204308,21,43339,2.5,20787,48,14634,0.2887,0,1,debt_consolidation,east,0
A204309,31,46170,4.2,3629,36,5125,0.0817,0,1,car,east,0
A204310,26,43162,3.1,13627,48,13592,0.2364,0,2,car,central,0
A204311,36,77410,10.0,5175,12,643,0.071,0,0,debt_consolidation,east,0
A204312,32,79001,4.4,12855,60,51685,0.3597,0,2,car,central,0
A204313,35,77545,1.6,2829,12,41234,0.3024,0,1,other,south,0
A204314,38,159548,5.1,16651,60,16830,0.0736,0,3,home_improvement,north,0
A204315,45,34455,4.5,31553,36,5090,0.3791,0,0,other,east,1
A204316,37,42649,8.6,7078,48,15826,0.227,0,2,debt_consolidation,central,0
A204317,39,33855,5.8,4255,36,6848,0.143,0,0,debt_consolidation,north,0
A204318,37,48761,4.9,9640,48,27340,0.3298,0,0,debt_consolidation,south,1
A204319,21,31672,0.7,6034,60,10986,0.2115,0,2,debt_consolidation,south,0
A204320,40,88802,11.1,15989,12,3623,0.2005,0,0,debt_consolidation,east,0
A204321,46,41558,8.4,4470,36,3666,0.08,0,0,education,north,0
A204322,43,42932,6.4,4902,36,2747,0.0701,0,0,education,north,0
A204323,46,101783,2.9,15742,48,13844,0.1067,0,1,medical,north,0
A204324,50,49534,8.9,9196,48,1783,0.0644,2,0,debt_consolidation,north,1
A204325,35,35143,2.3,17782,12,12241,0.6801,3,0,debt_consolidation,central,1
A204326,21,68856,0.9,4416,12,5842,0.1066,0,0,debt_consolidation,east,0
A204327,52,49861,8.0,10182,36,3309,0.1013,0,1,education,north,0
A204328,39,141023,3.0,7787,12,3613,0.068,2,3,debt_consolidation,east,1
A204329,21,66660,20.3,16847,36,10767,0.165,1,0,debt_consolidation,south,1
A204330,39,88970,9.7,9137,60,54502,0.3268,0,2,debt_consolidation,north,0
A204331,29,37468,1.6,11258,36,27230,0.4635,0,0,debt_consolidation,central,0
A204332,45,26207,4.6,23682,60,7794,0.3294,0,0,debt_consolidation,central,0
A204333,35,87093,7.6,15236,48,1601,0.0529,0,0,medical,central,0
A204334,41,28689,1.5,8221,24,10681,0.3294,0,1,other,north,0
A204335,53,214734,2.1,8297,12,12242,0.0671,0,2,other,south,0
A204336,37,82073,2.6,5454,60,2258,0.027,1,1,debt_consolidation,central,0
A204337,47,65280,12.8,7956,48,2794,0.0519,1,1,home_improvement,north,0
A204338,45,75053,5.5,2630,12,8960,0.0947,0,1,car,east,0
A204339,32,36821,1.0,6988,12,4986,0.2575,0,0,other,south,0
A204340,35,83931,2.6,7345,48,4324,0.0476,0,2,debt_consolidation,central,0
A204341,25,54292,11.4,13505,12,2128,0.2683,0,5,medical,central,0
A204342,33,62668,9.4,9737,12,4695,0.1928,2,3,other,east,0
A204343,30,49156,4.4,11377,36,5044,0.1285,0,0,debt_consolidation,central,0
A204344,45,51154,7.9,6726,12,2586,0.1568,0,1,debt_consolidation,south,0
A204345,28,45902,7.9,30670,12,5683,0.7301,0,0,other,north,0
A204346,26,67527,6.5,49940,36,59018,0.6835,0,0,medical,central,0
A204347,39,83466,13.4,5306,24,11505,0.1007,1,3,home_improvement,east,0
A204348,31,51173,8.0,13007,48,6352,0.1256,0,0,home_improvement,east,0
A204349,33,69462,4.3,11427,48,1769,0.0539,0,0,debt_consolidation,south,1
A204350,28,65081,2.3,6813,24,5033,0.091,2,3,debt_consolidation,north,0
A204351,40,38893,3.3,7047,24,72165,1.0183,1,2,education,east,1
A204352,49,101279,5.7,8936,48,1089,0.0274,0,1,other,north,0
A204353,41,13388,5.1,14921,36,3750,0.5116,0,2,debt_consolidation,east,1
A204354,34,123304,12.7,3693,12,3323,0.0434,0,3,education,north,0
A204355,28,58404,0.3,20967,12,15481,0.4915,0,0,other,central,0
A204356,47,31896,1.2,10785,60,50689,0.8622,1,0,debt_consolidation,central,0
A204357,26,65144,0.8,5506,48,944,0.0284,1,4,other,central,0
A204358,36,42246,4.7,7941,12,3004,0.2235,0,0,debt_consolidation,south,0
A204359,33,34674,7.1,5215,60,5323,0.1068,0,0,debt_consolidation,north,0
A204360,46,29996,4.8,12679,24,273,0.2159,1,0,other,south,0
A204361,63,44292,4.7,4962,36,27894,0.3522,1,1,debt_consolidation,south,0
A204362,64,91383,4.8,13472,12,5087,0.1753,0,1,car,central,0
A204363,62,33289,5.1,12103,60,11767,0.2495,2,0,education,east,0
A204364,41,39821,2.5,4004,60,6995,0.1079,0,0,education,south,0
A204365,38,52218,1.5,10470,12,1519,0.2151,0,1,car,south,0
A204366,50,43122,1.4,20087,36,562,0.1618,0,2,debt_consolidation,central,0
A204367,36,60547,7.5,3378,12,38691,0.3753,2,0,car,south,0
A204368,49,40708,2.8,5881,48,6668,0.118,0,0,car,north,0
A204369,44,75058,3.6,5045,48,70741,0.488,0,1,medical,east,1
A204370,27,48133,6.0,6436,36,2530,0.0709,1,2,car,east,0
A204371,36,51129,8.5,3004,48,2510,0.0392,0,0,education,east,0
A204372,21,59504,7.7,10226,12,7038,0.231,0,2,car,central,0
A204373,44,62662,3.1,39399,24,15363,0.437,0,0,medical,north,0
A204374,42,119027,3.8,2225,12,1774,0.0261,0,3,other,central,0
A204375,27,47128,7.2,9307,36,2103,0.0881,0,0,debt_consolidation,central,1
A204376,25,98132,5.4,13019,48,6949,0.0686,0,1,debt_consolidation,central,0
A204377,44,83575,2.6,8482,24,3296,0.0705,0,0,car,central,0
A204378,52,77692,1.4,6203,60,4706,0.0463,0,1,debt_consolidation,central,1
A204379,28,31085,2.9,8470,24,3481,0.1922,0,3,education,north,0
A204380,30,119781,7.6,6663,12,7992,0.089,0,2,debt_consolidation,east,0
A204381,42,51866,5.9,11915,24,4607,0.1593,0,4,debt_consolidation,north,1
A204382,41,40540,2.2,12116,48,3115,0.1131,1,1,medical,north,1
A204383,53,147578,2.0,7061,48,11947,0.0524,0,2,debt_consolidation,central,0
A204384,32,96159,3.1,4101,24,7728,0.0615,1,0,other,north,0
A204385,35,69298,0.5,17744,12,25536,0.4403,2,4,debt_consolidation,north,1
A204386,30,47270,10.8,6052,60,4316,0.0713,0,0,other,south,0
A204387,47,105449,1.4,7575,60,13383,0.0778,0,5,home_improvement,north,0
A204388,41,68586,6.9,2873,12,12738,0.1348,1,2,debt_consolidation,east,0
A204389,40,29020,0.2,8995,48,2467,0.12,0,2,debt_consolidation,east,0
A204390,36,103823,8.6,5206,12,1913,0.0594,0,1,education,south,0
A204391,52,49216,1.1,4870,24,4221,0.0924,0,2,debt_consolidation,east,0
A204392,44,39157,8.9,6083,24,2569,0.1105,0,0,car,south,0
A204393,28,43486,4.4,9555,48,4331,0.1047,0,2,debt_consolidation,south,0
A204394,27,19556,4.9,10661,48,2459,0.1992,0,2,debt_consolidation,east,0
A204395,46,58197,5.6,4893,48,8385,0.0931,0,5,debt_consolidation,south,0
A204396,51,65942,6.0,3255,36,4980,0.0542,0,0,debt_consolidation,east,0
A204397,35,117223,2.7,7448,12,1237,0.0688,0,0,debt_consolidation,east,0
A204398,60,58268,9.8,14288,12,4773,0.2862,2,3,home_improvement,north,0
A204399,52,19717,6.6,7337,24,8292,0.3963,0,0,other,north,0
A204400,44,67640,7.1,2655,36,13421,0.1123,0,1,home_improvement,north,0
A204401,21,37589,1.5,7727,12,8049,0.3126,0,4,education,east,0
A204402,33,39788,3.0,5847,60,7591,0.1248,0,3,home_improvement,central,0
A204403,32,26303,3.8,11049,36,10349,0.3367,0,0,education,north,0
A204404,31,69817,2.7,7303,36,3631,0.0609,0,2,debt_consolidation,east,0
A204405,60,40709,6.4,14361,48,10240,0.214,2,5,medical,central,0
A204406,32,51522,4.6,9630,48,7622,0.1207,0,1,debt_consolidation,central,0
A204407,28,36105,3.1,16148,60,10335,0.2326,0,0,debt_consolidation,central,0
A204408,38,76985,4.3,7170,24,1227,0.0545,0,1,debt_consolidation,north,0
A204409,47,40768,2.8,16261,24,4364,0.253,0,1,car,central,0
A204410,29,56305,6.3,11456,24,5703,0.1524,0,4,education,north,0
A204411,40,83862,9.3,4551,12,85967,0.5668,0,0,medical,south,0
A204412,50,23130,2.2,10152,24,10826,0.4535,2,1,education,east,1
A204413,26,142072,4.0,5512,12,9074,0.0707,0,0,debt_consolidation,north,0
A204414,31,74620,1.7,24872,24,4378,0.196,0,0,debt_consolidation,east,0
A204415,63,39207,2.8,6540,48,5375,0.1102,0,1,debt_consolidation,south,0
A204416,45,25481,11.7,12370,48,1826,0.1572,1,0,other,north,0
A204417,49,59091,3.7,8447,36,12685,0.155,0,2,education,north,0
A204418,25,60117,2.5,12402,36,8097,0.1361,0,4,car,central,0
A204419,44,84513,2.4,6145,48,5461,0.0505,0,0,debt_consolidation,central,0
A204420,29,64520,4.9,8069,48,7692,0.0909,0,5,car,south,0
A204421,34,42004,5.0,1623,36,4546,0.067,0,3,home_improvement,south,0
A204422,24,52899,6.5,45878,48,15426,0.3626,0,0,home_improvement,north,0
A204423,23,20586,3.2,10053,24,2539,0.3058,0,0,car,south,0
A204424,31,53362,1.3,9704,48,12880,0.1661,0,1,medical,central,0
A204425,21,123009,0.5,5330,12,4836,0.063,0,1,home_improvement,central,0
A204426,34,110339,11.8,21607,60,6142,0.067,1,1,other,north,0
A204427,58,107148,2.8,6267,24,14967,0.0991,0,0,education,east,0
A204428,47,120660,3.3,8336,12,14792,0.1304,0,1,debt_consolidation,central,0
A204429,29,36188,4.6,8669,48,2859,0.0994,0,1,medical,central,0
A204430,31,36925,9.9,2777,48,22702,0.3262,1,2,car,central,1
A204431,41,71315,3.6,6183,12,33225,0.3196,0,4,other,east,0
A204432,45,34738,11.6,10456,12,225517,1.2,0,1,medical,central,0
A204433,58,68832,2.9,21932,12,22142,0.4795,0,2,education,south,1
A204434,44,57413,2.5,4871,60,9265,0.0977,0,0,home_improvement,east,0
A204435,37,66724,6.2,2298,48,2624,0.0283,0,1,education,central,0
A204436,42,75502,3.2,5632,36,2032,0.0383,1,0,education,south,0
A204437,30,30282,9.4,12921,48,6186,0.2088,0,1,education,central,0
A204438,36,31549,3.2,13834,60,11128,0.2641,0,4,education,east,0
A204439,53,23168,4.2,19441,48,6087,0.3411,0,0,debt_consolidation,east,0
A204440,32,34380,2.7,26960,24,9580,0.5314,0,0,debt_consolidation,north,0
A204441,47,24195,4.1,8679,36,2637,0.1741,0,2,other,central,0
A204442,32,27111,1.1,10211,24,878,0.2045,2,2,medical,north,0
