event_id,payment_id,at,event,amount_minor,result,decline_code,latency_ms
E029533,P015544,2026-05-08T22:26:58,authorize,13450,declined,insufficient_funds,249
E020805,P010943,2026-05-08T22:27:09,authorize,8598,approved,,595
E037003,P019491,2026-05-08T22:27:59,authorize,5375,declined,pickup_card,374
E021091,P011091,2026-05-08T22:28:29,capture,5506,,,
E025907,P013634,2026-05-08T22:28:36,capture,2245,,,
E025577,P013459,2026-05-08T22:29:09,authorize,11758,approved,,596
E023346,P012278,2026-05-08T22:29:19,capture,2842,,,
E011584,P006085,2026-05-08T22:29:26,authorize,17952,approved,,469
E015548,P008190,2026-05-08T22:29:30,capture,3519,,,
E012471,P006552,2026-05-08T22:29:33,capture,8660,,,
E012468,P006551,2026-05-08T22:29:52,authorize,14327,approved,,134
E023510,P012368,2026-05-08T22:30:38,authorize,5455,approved,,1050
E012976,P006823,2026-05-08T22:30:56,capture,4461,,,
E022993,P012090,2026-05-08T22:31:15,capture,1948,,,
E037568,P019784,2026-05-08T22:31:20,capture,2415,,,
E036624,P019288,2026-05-08T22:31:27,capture,3091,,,
E027408,P014430,2026-05-08T22:31:53,authorize,1684,approved,,1012
E004088,P002140,2026-05-08T22:32:10,capture,1012,,,
E025290,P013306,2026-05-08T22:32:18,capture,6541,,,
E029844,P015706,2026-05-08T22:32:19,void,2522,,,
E011981,P006297,2026-05-08T22:32:24,capture,8807,,,
E023090,P012143,2026-05-08T22:32:28,authorize,4490,declined,lost_or_stolen,704
E028686,P015097,2026-05-08T22:32:34,authorize,1736,approved,,946
E036338,P019133,2026-05-08T22:33:41,capture,704,,,
E019614,P010314,2026-05-08T22:35:05,void,18915,,,
E003929,P002056,2026-05-08T22:35:19,capture,3338,,,
E000376,P000197,2026-05-08T22:35:30,capture,1998,,,
E012835,P006749,2026-05-08T22:35:48,capture,7216,,,
E009305,P004885,2026-05-08T22:36:33,capture,7501,,,
E000846,P000445,2026-05-08T22:36:58,capture,1073,,,
E011870,P006239,2026-05-08T22:37:10,capture,2247,,,
E031887,P016785,2026-05-08T22:37:18,authorize,45125,approved,,844
E030766,P016190,2026-05-08T22:37:26,capture,1842,,,
E000351,P000185,2026-05-08T22:37:44,capture,5174,,,
E037162,P019574,2026-05-08T22:37:52,capture,3359,,,
E012276,P006448,2026-05-08T22:38:03,capture,785,,,
E021329,P011215,2026-05-08T22:38:37,capture,6711,,,
E037053,P019519,2026-05-08T22:38:42,authorize,2702,approved,,421
E001909,P000998,2026-05-08T22:39:01,capture,4604,,,
E036721,P019340,2026-05-08T22:39:18,authorize,4345,approved,,329
E017830,P009384,2026-05-08T22:39:30,authorize,8859,approved,,570
E024654,P012974,2026-05-08T22:39:31,authorize,9769,approved,,606
E021083,P011087,2026-05-08T22:39:56,capture,1463,,,
E034315,P018056,2026-05-08T22:40:40,capture,10312,,,
E010532,P005531,2026-05-08T22:40:58,authorize,14056,approved,,523
E025455,P013392,2026-05-08T22:41:03,capture,6423,,,
E016625,P008754,2026-05-08T22:41:12,void,9095,,,
E026299,P013845,2026-05-08T22:42:06,capture,595,,,
E034187,P017989,2026-05-08T22:42:11,capture,9901,,,
E000686,P000361,2026-05-08T22:42:19,capture,2461,,,
E004760,P002501,2026-05-08T22:42:47,capture,3017,,,
E006885,P003616,2026-05-08T22:43:13,authorize,1542,approved,,423
E034212,P018003,2026-05-08T22:43:27,void,1873,,,
E020925,P011005,2026-05-08T22:44:06,capture,5176,,,
E020412,P010739,2026-05-08T22:44:09,capture,10711,,,
E015495,P008161,2026-05-08T22:44:16,capture,10388,,,
E022774,P011979,2026-05-08T22:44:32,capture,4381,,,
E025334,P013330,2026-05-08T22:44:41,capture,10487,,,
E032268,P016987,2026-05-08T22:44:56,authorize,13283,approved,,969
E025330,P013328,2026-05-08T22:44:59,capture,4182,,,
E033708,P017739,2026-05-08T22:45:05,capture,6666,,,
E003086,P001618,2026-05-08T22:46:04,capture,9468,,,
E021213,P011156,2026-05-08T22:46:12,authorize,5935,approved,,453
E028395,P014945,2026-05-08T22:46:16,capture,3209,,,
E014356,P007557,2026-05-08T22:46:23,capture,10951,,,
E034687,P018250,2026-05-08T22:46:45,authorize,1984,approved,,1031
E010559,P005545,2026-05-08T22:47:31,authorize,3478,approved,,1116
E008017,P004224,2026-05-08T22:47:33,authorize,1222,approved,,1169
E005090,P002674,2026-05-08T22:48:43,authorize,846,approved,,533
E012241,P006431,2026-05-08T22:48:57,authorize,5555,approved,,396
E005275,P002769,2026-05-08T22:48:58,authorize,2149,approved,,1087
E014414,P007587,2026-05-08T22:49:09,capture,5003,,,
E015095,P007945,2026-05-08T22:49:13,authorize,9694,approved,,792
E032138,P016918,2026-05-08T22:49:41,authorize,7396,approved,,387
E007048,P003703,2026-05-08T22:50:00,authorize,6109,approved,,299
E020692,P010884,2026-05-08T22:50:45,capture,2351,,,
E014747,P007762,2026-05-08T22:51:06,authorize,17232,approved,,603
E004243,P002227,2026-05-08T22:51:21,capture,6954,,,
E008302,P004369,2026-05-08T22:52:06,capture,4121,,,
E028787,P015150,2026-05-08T22:52:16,authorize,8252,approved,,395
E032056,P016875,2026-05-08T22:52:35,capture,3181,,,
E031546,P016605,2026-05-08T22:52:39,authorize,24542,declined,insufficient_funds,266
E036197,P019059,2026-05-08T22:52:59,authorize,2348,approved,,87
E029425,P015484,2026-05-08T22:53:08,capture,2616,,,
E012494,P006565,2026-05-08T22:53:42,authorize,7728,declined,do_not_honor,392
E000079,P000044,2026-05-08T22:54:02,authorize,2996,approved,,899
E033186,P017469,2026-05-08T22:54:33,capture,4473,,,
E026979,P014208,2026-05-08T22:54:36,capture,1304,,,
E008522,P004485,2026-05-08T22:54:41,capture,4824,,,
E035688,P018784,2026-05-08T22:54:49,capture,3733,,,
E020564,P010819,2026-05-08T22:54:55,capture,5779,,,
E014999,P007893,2026-05-08T22:55:04,capture,9367,,,
E030086,P015830,2026-05-08T22:55:20,capture,10754,,,
E018227,P009594,2026-05-08T22:55:48,authorize,13189,approved,,830
E034941,P018382,2026-05-08T22:56:33,authorize,4099,approved,,505
E009736,P005113,2026-05-08T22:56:37,authorize,2937,timeout,,29660
E030720,P016166,2026-05-08T22:56:53,capture,6362,,,
E021594,P011352,2026-05-08T22:56:54,capture,17098,,,
E017027,P008967,2026-05-08T22:57:31,capture,7658,,,
E025872,P013616,2026-05-08T22:58:05,authorize,4159,declined,insufficient_funds,399
E013815,P007264,2026-05-08T22:58:16,capture,18696,,,
E033557,P017662,2026-05-08T22:58:39,capture,3504,,,
E031954,P016820,2026-05-08T22:58:43,capture,2366,,,
E013705,P007208,2026-05-08T22:58:44,authorize,7320,approved,,1165
E015106,P007952,2026-05-08T22:58:50,void,14369,,,
E032699,P017215,2026-05-08T22:59:08,authorize,24847,approved,,331
E008920,P004687,2026-05-08T22:59:42,authorize,2484,approved,,803
E036187,P019054,2026-05-08T22:59:51,authorize,5529,approved,,427
E003392,P001775,2026-05-08T23:00:00,capture,12778,,,
E003810,P001993,2026-05-08T23:00:00,capture,1315,,,
E019307,P010155,2026-05-08T23:00:07,capture,7284,,,
E015996,P008426,2026-05-08T23:00:33,authorize,14936,approved,,932
E016906,P008907,2026-05-08T23:01:35,authorize,3326,declined,insufficient_funds,149
E004789,P002516,2026-05-08T23:01:52,capture,876,,,
E008437,P004439,2026-05-08T23:02:11,authorize,7240,approved,,322
E027454,P014453,2026-05-08T23:03:34,authorize,3410,approved,,538
E035640,P018759,2026-05-08T23:03:50,capture,1896,,,
E013932,P007329,2026-05-08T23:04:01,authorize,1614,approved,,710
E021244,P011171,2026-05-08T23:04:27,capture,12112,,,
E008676,P004563,2026-05-08T23:05:02,capture,17788,,,
E037544,P019771,2026-05-08T23:05:22,capture,4018,,,
E016002,P008429,2026-05-08T23:05:44,capture,13800,,,
E029959,P015765,2026-05-08T23:06:28,authorize,9128,approved,,968
E010505,P005517,2026-05-08T23:07:22,capture,11163,,,
E028017,P014746,2026-05-08T23:08:39,authorize,3076,approved,,637
E020318,P010688,2026-05-08T23:08:53,capture,2728,,,
E008474,P004457,2026-05-08T23:09:59,capture,2794,,,
E006719,P003525,2026-05-08T23:10:06,capture,1415,,,
E009420,P004944,2026-05-08T23:10:16,capture,9945,,,
E028083,P014781,2026-05-08T23:10:35,capture,10346,,,
E029310,P015425,2026-05-08T23:13:23,capture,6253,,,
E019193,P010097,2026-05-08T23:13:44,capture,29868,,,
E005577,P002926,2026-05-08T23:14:25,capture,3256,,,
E013240,P006964,2026-05-08T23:14:37,capture,10420,,,
E031554,P016610,2026-05-08T23:16:18,authorize,5191,approved,,206
E001130,P000594,2026-05-08T23:16:37,capture,22711,,,
E008531,P004490,2026-05-08T23:16:48,authorize,6222,approved,,191
E021658,P011385,2026-05-08T23:17:04,authorize,6293,approved,,1015
E015261,P008036,2026-05-08T23:17:12,capture,2515,,,
E022038,P011589,2026-05-08T23:17:21,capture,4810,,,
E016576,P008729,2026-05-08T23:17:47,capture,3785,,,
E027795,P014633,2026-05-08T23:18:20,capture,1959,,,
E014501,P007634,2026-05-08T23:20:42,capture,6180,,,
E034886,P018353,2026-05-08T23:21:15,capture,17337,,,
E011938,P006276,2026-05-08T23:21:49,authorize,27605,approved,,883
E001092,P000574,2026-05-08T23:23:10,capture,6442,,,
E005089,P002673,2026-05-08T23:23:19,capture,10189,,,
E025594,P013467,2026-05-08T23:23:29,capture,13522,,,
E035832,P018861,2026-05-08T23:23:34,capture,2058,,,
E016890,P008899,2026-05-08T23:23:52,authorize,2300,approved,,87
E028070,P014775,2026-05-08T23:23:53,authorize,12357,approved,,754
E009198,P004831,2026-05-08T23:24:07,capture,7727,,,
E023775,P012512,2026-05-08T23:24:19,capture,3764,,,
E013269,P006981,2026-05-08T23:25:08,capture,8050,,,
E020660,P010868,2026-05-08T23:25:09,capture,16718,,,
E004873,P002560,2026-05-08T23:25:16,capture,2664,,,
E031878,P016779,2026-05-08T23:26:07,authorize,4684,declined,insufficient_funds,895
E037595,P019797,2026-05-08T23:26:29,capture,3450,,,
E001340,P000709,2026-05-08T23:27:02,capture,9153,,,
E024477,P012880,2026-05-08T23:27:34,capture,10112,,,
E037014,P019497,2026-05-08T23:27:34,capture,8628,,,
E035054,P018440,2026-05-08T23:28:03,capture,1118,,,
E020045,P010541,2026-05-08T23:28:50,void,20629,,,
E016702,P008798,2026-05-08T23:28:52,authorize,67317,approved,,1164
E000738,P000388,2026-05-08T23:28:58,capture,2650,,,
E010587,P005559,2026-05-08T23:29:03,capture,3089,,,
E010272,P005395,2026-05-08T23:29:53,capture,6115,,,
E005589,P002932,2026-05-08T23:29:59,capture,4099,,,
E002327,P001220,2026-05-08T23:30:10,capture,1823,,,
E013972,P007352,2026-05-08T23:30:41,capture,1364,,,
E002226,P001165,2026-05-08T23:30:59,capture,28382,,,
E005113,P002686,2026-05-08T23:31:08,authorize,12553,approved,,1161
E011560,P006072,2026-05-08T23:31:20,capture,1065,,,
E027946,P014709,2026-05-08T23:32:24,authorize,2851,approved,,894
E034960,P018391,2026-05-08T23:32:27,capture,3319,,,
E003398,P001778,2026-05-08T23:32:44,capture,590,,,
E037649,P019826,2026-05-08T23:32:45,capture,2724,,,
E036988,P019484,2026-05-08T23:32:51,authorize,6245,approved,,255
E029715,P015639,2026-05-08T23:34:17,authorize,11638,approved,,175
E000787,P000415,2026-05-08T23:34:18,capture,9596,,,
E007820,P004117,2026-05-08T23:34:19,capture,7801,,,
E011589,P006087,2026-05-08T23:36:49,capture,3167,,,
E016810,P008856,2026-05-08T23:37:13,authorize,3984,approved,,1037
E027936,P014704,2026-05-08T23:37:13,authorize,9641,approved,,645
E020813,P010948,2026-05-08T23:37:16,authorize,19131,approved,,766
E036914,P019443,2026-05-08T23:37:43,authorize,6545,declined,insufficient_funds,537
E036936,P019455,2026-05-08T23:38:12,authorize,2488,approved,,998
E003981,P002084,2026-05-08T23:38:14,authorize,4707,declined,insufficient_funds,451
E028042,P014759,2026-05-08T23:38:34,capture,6143,,,
E031988,P016838,2026-05-08T23:39:03,capture,8941,,,
E022188,P011669,2026-05-08T23:39:06,capture,5384,,,
E024184,P012728,2026-05-08T23:40:01,authorize,21782,approved,,1198
E036461,P019201,2026-05-08T23:40:04,capture,5920,,,
E025282,P013302,2026-05-08T23:40:31,capture,1355,,,
E027294,P014369,2026-05-08T23:40:34,capture,7145,,,
E017506,P009219,2026-05-08T23:40:57,authorize,2621,approved,,136
E006084,P003190,2026-05-08T23:41:06,capture,3491,,,
E017991,P009469,2026-05-08T23:41:22,capture,2738,,,
E011626,P006107,2026-05-08T23:41:33,capture,3416,,,
E009001,P004729,2026-05-08T23:41:38,capture,6297,,,
E000287,P000153,2026-05-08T23:41:49,capture,11028,,,
E027610,P014536,2026-05-08T23:42:13,authorize,3867,approved,,432
E015831,P008336,2026-05-08T23:43:00,capture,1549,,,
E033173,P017463,2026-05-08T23:43:09,capture,2746,,,
E000836,P000440,2026-05-08T23:43:21,capture,2152,,,
E020971,P011028,2026-05-08T23:43:35,capture,7731,,,
E022839,P012011,2026-05-08T23:44:08,capture,7776,,,
E011279,P005924,2026-05-08T23:44:26,capture,2445,,,
E024158,P012714,2026-05-08T23:44:46,capture,3545,,,
E008616,P004533,2026-05-08T23:44:57,capture,2422,,,
E004879,P002563,2026-05-08T23:45:11,capture,26263,,,
E019300,P010151,2026-05-08T23:45:18,capture,3574,,,
E025708,P013528,2026-05-08T23:45:26,capture,1725,,,
E014825,P007804,2026-05-08T23:46:18,capture,3390,,,
E018059,P009504,2026-05-08T23:46:19,capture,1335,,,
E012623,P006634,2026-05-08T23:46:42,capture,6777,,,
E020620,P010848,2026-05-08T23:46:48,authorize,8314,approved,,680
E031069,P016352,2026-05-08T23:46:48,capture,11746,,,
E026777,P014098,2026-05-08T23:48:32,authorize,4226,declined,insufficient_funds,410
E037604,P019802,2026-05-08T23:48:46,capture,10304,,,
E032131,P016914,2026-05-08T23:48:50,capture,3433,,,
E022536,P011853,2026-05-08T23:49:26,authorize,1140,approved,,849
E009648,P005066,2026-05-08T23:50:01,capture,6552,,,
E036175,P019047,2026-05-08T23:50:25,authorize,14103,approved,,691
E006174,P003235,2026-05-08T23:50:57,authorize,30617,approved,,1138
E003883,P002031,2026-05-08T23:51:11,capture,5256,,,
E026067,P013724,2026-05-08T23:51:13,authorize,10334,approved,,745
E021261,P011180,2026-05-08T23:51:19,authorize,3754,approved,,155
E026048,P013712,2026-05-08T23:51:35,capture,8662,,,
E004480,P002351,2026-05-08T23:51:50,capture,1675,,,
E014165,P007452,2026-05-08T23:52:14,capture,1577,,,
E018114,P009533,2026-05-08T23:52:15,authorize,6507,approved,,786
E000089,P000049,2026-05-08T23:52:21,authorize,3032,approved,,197
E007180,P003773,2026-05-08T23:53:43,capture,5940,,,
E009039,P004749,2026-05-08T23:54:09,capture,5922,,,
E016083,P008471,2026-05-08T23:54:20,capture,639,,,
E012578,P006610,2026-05-08T23:54:29,capture,7226,,,
E028413,P014954,2026-05-08T23:54:34,capture,21275,,,
E033272,P017515,2026-05-08T23:54:51,authorize,720,approved,,477
E018818,P009898,2026-05-08T23:55:14,capture,3888,,,
E003221,P001688,2026-05-08T23:55:48,capture,1677,,,
E018399,P009682,2026-05-08T23:55:48,capture,1510,,,
E009804,P005147,2026-05-08T23:56:06,void,4300,,,
E001421,P000750,2026-05-08T23:56:13,capture,18192,,,
E004402,P002310,2026-05-08T23:56:33,capture,11838,,,
E022508,P011838,2026-05-08T23:56:38,capture,7912,,,
E007901,P004161,2026-05-08T23:57:33,capture,10653,,,
E005894,P003092,2026-05-08T23:58:29,capture,3480,,,
E008312,P004374,2026-05-08T23:59:17,capture,2724,,,
E009863,P005178,2026-05-08T23:59:29,capture,762,,,
E012182,P006401,2026-05-08T23:59:51,capture,4512,,,
E021609,P011360,2026-05-09T00:00:27,capture,3339,,,
E023549,P012390,2026-05-09T00:01:43,capture,1246,,,
E034743,P018280,2026-05-09T00:02:01,capture,17670,,,
E019399,P010203,2026-05-09T00:02:10,capture,3438,,,
E032439,P017075,2026-05-09T00:02:37,authorize,5838,approved,,294
E018516,P009740,2026-05-09T00:02:49,capture,2695,,,
E029672,P015616,2026-05-09T00:03:04,capture,3699,,,
E007669,P004034,2026-05-09T00:03:29,authorize,3197,approved,,1177
E026780,P014100,2026-05-09T00:03:32,authorize,13692,approved,,908
E020099,P010569,2026-05-09T00:04:17,capture,5439,,,
E021798,P011460,2026-05-09T00:04:32,capture,5836,,,
E009011,P004734,2026-05-09T00:05:03,capture,5463,,,
E000379,P000199,2026-05-09T00:05:26,authorize,6941,approved,,504
E036232,P019077,2026-05-09T00:06:14,authorize,1052,approved,,475
E005428,P002851,2026-05-09T00:07:41,capture,1190,,,
E010666,P005603,2026-05-09T00:08:04,capture,4939,,,
E035673,P018776,2026-05-09T00:09:13,capture,57925,,,
E031418,P016533,2026-05-09T00:09:16,capture,3542,,,
E002936,P001540,2026-05-09T00:10:53,void,10353,,,
E021146,P011120,2026-05-09T00:10:54,capture,17331,,,
E018673,P009821,2026-05-09T00:10:57,capture,5369,,,
E026887,P014156,2026-05-09T00:12:37,capture,2421,,,
E017750,P009344,2026-05-09T00:13:07,authorize,1805,approved,,1091
E004231,P002221,2026-05-09T00:13:18,capture,3246,,,
E021345,P011223,2026-05-09T00:13:22,capture,2897,,,
E015779,P008310,2026-05-09T00:13:59,authorize,7692,approved,,399
E011796,P006198,2026-05-09T00:14:00,capture,6974,,,
E006758,P003548,2026-05-09T00:14:54,capture,1979,,,
E009756,P005123,2026-05-09T00:15:32,capture,7318,,,
E007298,P003838,2026-05-09T00:15:42,capture,4641,,,
E003962,P002074,2026-05-09T00:16:23,capture,27612,,,
E006707,P003519,2026-05-09T00:16:27,capture,4612,,,
E037075,P019530,2026-05-09T00:16:48,capture,3929,,,
E036449,P019194,2026-05-09T00:16:59,capture,1524,,,
E028285,P014887,2026-05-09T00:17:44,capture,4042,,,
E007451,P003918,2026-05-09T00:17:51,capture,6921,,,
E020455,P010761,2026-05-09T00:17:53,capture,2054,,,
E020814,P010948,2026-05-09T00:18:16,void,19131,,,
E029465,P015508,2026-05-09T00:18:31,authorize,1596,approved,,225
E001962,P001025,2026-05-09T00:18:40,capture,975,,,
E027306,P014375,2026-05-09T00:19:04,capture,6132,,,
E009860,P005177,2026-05-09T00:19:12,authorize,11780,approved,,225
E026523,P013966,2026-05-09T00:20:00,void,5906,,,
E012222,P006421,2026-05-09T00:20:05,authorize,14917,declined,insufficient_funds,743
E028900,P015208,2026-05-09T00:20:23,authorize,6493,approved,,1099
E034195,P017993,2026-05-09T00:20:32,capture,9919,,,
E023153,P012178,2026-05-09T00:20:54,authorize,10200,declined,insufficient_funds,259
E011622,P006105,2026-05-09T00:20:56,capture,5076,,,
E008012,P004220,2026-05-09T00:21:47,capture,5901,,,
E025379,P013353,2026-05-09T00:22:15,capture,1935,,,
E016698,P008796,2026-05-09T00:22:49,authorize,1892,approved,,813
E006689,P003511,2026-05-09T00:23:05,authorize,5266,approved,,1178
E013331,P007014,2026-05-09T00:23:20,capture,7796,,,
E003186,P001671,2026-05-09T00:24:23,capture,907,,,
E022057,P011599,2026-05-09T00:27:34,capture,48094,,,
E031017,P016325,2026-05-09T00:28:02,capture,4966,,,
E023673,P012456,2026-05-09T00:28:17,capture,1987,,,
E017033,P008970,2026-05-09T00:29:09,capture,4856,,,
E036776,P019369,2026-05-09T00:29:13,capture,11283,,,
E027316,P014380,2026-05-09T00:29:35,capture,6341,,,
E018996,P009993,2026-05-09T00:29:57,capture,21350,,,
E030478,P016036,2026-05-09T00:30:01,authorize,3537,approved,,208
E030335,P015961,2026-05-09T00:30:10,capture,5672,,,
E014455,P007610,2026-05-09T00:30:38,authorize,5894,approved,,211
E028032,P014753,2026-05-09T00:30:44,void,5966,,,
E014211,P007478,2026-05-09T00:31:53,capture,2724,,,
E004634,P002433,2026-05-09T00:32:01,capture,13337,,,
E004615,P002423,2026-05-09T00:33:09,capture,1518,,,
E015722,P008280,2026-05-09T00:33:25,authorize,16846,approved,,867
E030807,P016213,2026-05-09T00:34:29,authorize,3228,approved,,312
E020201,P010623,2026-05-09T00:34:54,capture,4357,,,
E035060,P018444,2026-05-09T00:35:34,authorize,6311,approved,,371
E015273,P008042,2026-05-09T00:35:58,capture,8481,,,
E030052,P015813,2026-05-09T00:36:16,capture,1704,,,
E007037,P003697,2026-05-09T00:36:21,capture,3782,,,
E029445,P015496,2026-05-09T00:36:50,capture,30907,,,
E012469,P006551,2026-05-09T00:36:52,capture,14327,,,
E032101,P016899,2026-05-09T00:37:45,capture,5978,,,
E004368,P002292,2026-05-09T00:37:48,capture,9473,,,
E012580,P006611,2026-05-09T00:37:48,capture,5704,,,
E012995,P006833,2026-05-09T00:38:04,authorize,1829,approved,,1098
E025223,P013272,2026-05-09T00:39:04,capture,5631,,,
E036133,P019024,2026-05-09T00:40:06,capture,7509,,,
E024682,P012988,2026-05-09T00:41:08,authorize,3090,approved,,643
E035618,P018748,2026-05-09T00:41:08,capture,5886,,,
E008505,P004475,2026-05-09T00:42:51,authorize,9757,approved,,392
E003516,P001840,2026-05-09T00:42:59,capture,3459,,,
E007505,P003946,2026-05-09T00:43:03,capture,5218,,,
E017933,P009438,2026-05-09T00:43:18,capture,19710,,,
E027537,P014497,2026-05-09T00:43:56,capture,2578,,,
E033709,P017740,2026-05-09T00:44:19,authorize,1995,approved,,485
